id,screen_name,name,created_at,full_text,tweet_id,heure,longueur_texte,presence_mots_cles,presence_mots_cles_critiques
"1,84147E+18",Eno_kel,Enora Keller,2024-10-02 13:32:56,"3 jours que l’entreprise est sensée me rappeler et ne m’a pas rappelée. Je n’ai toujours pas d’eau chaude. Je prends des douches glaciales tous les jours. L’entreprise nous fait tourner en bourrique. Ma mère a appelé l’entreprise avec son patient chauffagiste pendant 2h ce matin. Les gens au bout du fil n’y connaissent rien en chaudière. Et ils prétendent qu’ils rappellent et ne rappellent pas. Ils m’ont installée n’importe comment mon ballon d’eau chaude et d’après le patient de ma mère y’a des fils qui sont n’importe comment ! Ma mère a payé un accompte pour l’installation et on est comme des connes. Que faire ? Changer d’entreprise ? Je vous invite à ne jamais faire appel à cette entreprise, ça s’appelle ENGIE. Ils vont avoir des avis Google très négatifs de ma part. On est déjà au mois d’octobre et je ne peux pas avoir d’eau chaude, ça dure depuis le mois d’août cette histoire. @ENGIEpartFR @ENGIEgroup C’est un scandale ! Je suis polyhandicapée et je me retrouve à l’eau froide depuis des semaines.","1,84147E+18",13,1016,True,True
"1,84182E+18",ph1823,ph1823,2024-10-03 12:56:34,"Le mail un peu bugé @ENGIEpartFR et avant on avait un lien pour refusé, visiblement maintenant obligé de téléphoner 😭 https://t.co/NowvOsM207","1,84182E+18",12,141,True,False
"1,8419E+18",ronaldimike,ronaldimike,2024-10-03 17:44:47,@ENGIEpartFR impossible de vous contacter par mail à chaque fois erreur dans votre formulaire!! possible d'avoir une adresse mail ??? ça commence à me saouler vos arnaques ! ,"1,8419E+18",17,174,True,False
"1,84196E+18",SandrineSzelag7,Sandrine Szelagowski,2024-10-03 21:55:05,@ENGIEpartFR Y a t il des heures creuses,"1,84196E+18",21,40,True,False
"1,84209E+18",me_jvlle,M.,2024-10-04 06:32:43,"On a pris une régul de 300 euros sur notre facture @ENGIEpartFR, bon certes… mais j’apprends mtn que notre offre n’étant plus commercialisée, on prend en plus 100 euros d’augmentation/mois avec la nouvelle… 🫠. Et merci le courrier obscur pour t’informer bien sûr.","1,84209E+18",6,263,True,False
"1,84211E+18",Eno_kel,Enora Keller,2024-10-04 07:40:59,"@ENGIEpartSAV Ma mère vous a contacté suite à votre message Twitter, et toujours rien !!! ","1,84211E+18",7,90,True,False
"1,84211E+18",Eno_kel,Enora Keller,2024-10-04 08:05:59,"ENGIE HOME SERVICE: La pire expérience de toute ma vie avec une entreprise ! Votre entreprise m’a bloquée le jeudi pendant 5h chez moi, ensuite m’a bloquée mon vendredi en prétendant qu’un mec viendrait le vendredi pour régler ce qui ne va pas ( soit disant une histoire de résistance). Tout le vendredi j’ai attendu chez moi au qu’à où la personne viendrait comme c’était prévu, elle n’est jamais venu. Finalement le vendredi soir le mec m’a appelé pour me dire qu’il n’était pas au courant qu’il devait venir le vendredi, il m’a donné rendez-vous le lundi d’après à 7h30 du matin, soit disant j’allais enfin avoir de l’eau chaude. Il n’a pas réussi à régler le probleme, il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir. Il ne m’a pas rappelée de toute la semaine ! Je vais porter plainte contre votre entreprise! Je n’ai jamais vu ça ! Ma mère a payé un acompte et je suis à l’eau froide depuis le mois d’août alors que je suis polyhandicapée ! @ENGIEpartFR #scandale #engie #arnaque #incompetence #chauffeeau #entreprise #attention","1,84211E+18",8,1095,True,True
"1,84213E+18",kocherchristia4,kocher christian. je ne me vaccinerai pas.,2024-10-04 08:52:29,"@ENGIEpartFR @Eno_kel et après vous avez l'audace de m'envoyer des lettres pour me réclamer 3 euros et des poussières ! ça va faire 3 ans ! en me menaçant pour ainsi dire ! si vous croyez que je vais me laissé faire, et payer ! vous faites fausse route avec moi ! ","1,84213E+18",8,264,True,False
"1,84225E+18",mayottai,Boboalam,2024-10-04 17:21:25,"@ENGIEpartFR je vais porter plainte, toute la journée vous m’avez dit au téléphone que je me suis rétracté et que c’est bon je suis pas engagé chez vous pour m’envoyer à 18hr un mail de bienvenue avec un contrat que j’ai jamais signé, heureusement j’ai enregistré les 2 appels","1,84225E+18",17,276,True,False
"1,84273E+18",__Kaiden__,Kaiden  #CAILLOTOUT,2024-10-06 00:57:37,PTDRRRRRRRRRR je change de fournisseur d'électricité et je dois payer 200 BALLES ????? Allez vous faire enculer @ENGIEpartFR !!! Lundi matin ça va vous appelez et croyez moi que je vais pas payer vôtre merde ! 🖕 https://t.co/fEV7AINPIV,"1,84273E+18",0,235,True,False
"1,84303E+18",vr54110,Cy Ga (vr54110),2024-10-06 20:52:22,@ENGIEpartFR Pour pouvoir en profiter faudrait déjà qu'on puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai ( On est plusieurs à attendre que ça refonctionne) Veuillez me dire quand ceci sera réglé ici et pas en privé,"1,84303E+18",20,266,True,False
"1,84326E+18",meihatsume_com,MEI HATSUME {},2024-10-07 11:45:11,@ENGIEpartFR est ce que vous réalisez du démarchage dans Nancy cette semaine ? ,"1,84326E+18",11,79,True,False
"1,84369E+18",LaurentBauer,Laurent Bauer,2024-10-08 16:15:08,"Suite de ma journée ""formulaire de contact foireux"": la zone de commentaire limitée à 200 caractères. Dites @ENGIEpartFR on n'est plus en 1970 à compter les octets, hein... Si je saisis un message c'est que ma demande n'est pas simple.","1,84369E+18",16,235,True,False
"1,8441E+18",justdwaeki,𐙚 𝓼𝓮𝓷𝓼𝓮𝓸 合༄.°,2024-10-09 19:32:16,@enedis_clients cc j’ai plus d’électricité mes voisins non plus on fait comment pitié,"1,8441E+18",19,85,False,False
"1,84411E+18",justdwaeki,𐙚 𝓼𝓮𝓷𝓼𝓮𝓸 合༄.°,2024-10-09 20:16:24,PAR PITIÉ RÉPONDEZ @ENGIEpartFR @enedis_clients,"1,84411E+18",20,47,True,False
"1,84418E+18",hulyayksl,Hülya,2024-10-10 00:55:35,Vous êtes littéralement les gens les plus incompétents que j’ai pu croiser @ENGIEpartFR ! J’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services dépannage sont des INCAPABLES ! 3 pièces à changer j’ai l’impression d’avoir demandé l’impossible. Avff,"1,84418E+18",0,275,True,False
"1,84427E+18",TheMugibaka,Banana Slip,2024-10-10 06:45:25,"Coucou @ENGIEpartFR une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au Maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv: BOUGEZ-VOUS","1,84427E+18",6,272,True,False
"1,84464E+18",DommelenMarijke,marijke van dommelen,2024-10-11 07:27:21,Neem nooit @ENGIEgroup in Nederland.,"1,84464E+18",7,36,True,False
"1,84478E+18",julien_sarrut,julien sarrut,2024-10-11 16:23:08,@ENGIEpartFR comment je sais si je suis à prix fixe ou pas? ,"1,84478E+18",16,60,True,False
"1,84576E+18",Gravelgrinder4,de Vlaamse Leeuw,2024-10-14 09:37:49,Quand tu pose une question à @ENGIEpartFR sur ta facture on te conseil de résilier pour plus de facilité 😂 c est lunaire #energie #electricité https://t.co/Okgfx7wOiV,"1,84576E+18",9,166,True,False
"1,8468E+18",mayottai,Boboalam,2024-10-17 06:20:19,"Vraiment @ENGIEpartFR les vrais escrocs, comment les mecs m’abonnent alors que j’ai jamais signé aucun contrat et j’ai même appelé 2 fois pour annuler.","1,8468E+18",6,151,True,False
"1,8468E+18",prtw01,ROUCHON   Philippe,2024-10-17 06:39:05,@ENGIEpartFR @ClaireCreation @Le_Figaro bonjour j'essaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès je suis bloqué sur la reinisialition du mot de passe,"1,8468E+18",6,203,True,False
"1,84682E+18",CrypTheo_1,Theo,2024-10-17 07:52:12,"Intervention du technicien @ENGIEgroup prévu pour ce matin, je reçois un mail dans la matinée qui me confirme un rendez vous le lendemain. Sans mon accord. J’ai pris ma journée exprès pour ce rdv! Quel incompétence et manque de professionnalisme @ENGIEpartFR @ENGIEgroup","1,84682E+18",7,270,True,False
"1,84682E+18",CrypTheo_1,Theo,2024-10-17 07:54:06,Et évidemment en appelant le service client aucun moyen de faire venir un technicien aujourd’hui. Vous allez me rembourser ma journée de congé @ENGIEgroup @ENGIEpartFR ? Déçu ! ,"1,84682E+18",7,177,True,False
"1,8472E+18",StarkElsachan,Elsa Stark,2024-10-18 08:38:11,"@ENGIEpartFR Aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. Je fais comment ? Pas une question de taille de fichiers, juste une erreur de chargement. Vous me demandez des documents que vous ne pouvez même pas recevoir !! ","1,8472E+18",8,260,True,False
"1,84721E+18",TudorTomo,Tommy,2024-10-18 09:53:02,Juste pour info... Nouveaux tarifs @ENGIEpartFR abonnement +9.74% Prix KWh +20% Prix KWh we +62% Tranquille... @TPMP @60millions @Economie_Gouv @GG_RMC #droitdanslemur #taistoietpaye #bientotdanslarue https://t.co/clbKhWXyZh,"1,84721E+18",9,224,True,False
"1,84723E+18",finets1710,Finet,2024-10-18 10:37:41,@ENGIEpartSAV très mécontente et peu de le dire ! Réparation faite ce matin ! 1/2 heure après en panne impossible de joindre quelqu'un. On me demande de prendre un rendez-vous alors que déjà 2 réparations en plus de ce matin !!!! HONTEUX,"1,84723E+18",10,237,True,True
"1,84795E+18",MdameCoquelicot,MdameCoquelicot,2024-10-20 10:47:14,"L'abonnement de gaz x 2.36 + plage de consommation supérieure alors que j'ai considérablement réduit ma consommation. Ça va, @ENGIEpartFR ? ","1,84795E+18",10,140,True,False
"1,84808E+18",vr54110,Cy Ga (vr54110),2024-10-20 18:55:29,@ENGIEpartFR Engie bonsoir !! Depuis le mois de mai votre application et votre site et votre application sont inaccessibles. Quand comptez vous régler le problème ??? ( Ne me demandez pas de vous contactez via tél ou en pv ) https://t.co/SqLNmGdy5W,"1,84808E+18",18,248,True,False
"1,84836E+18",sowoju_,i want to see bts,2024-10-21 13:46:46,vraiment @ENGIEpartFR je vous souhaite des mauvais rêves ! comment ça vous nous retirez près de 900€ pour aucune raison? c’est ça vous faites sur votre temps libre? ,"1,84836E+18",13,165,True,False
"1,84838E+18",JulesKonrat,Jules Konrat,2024-10-21 14:52:42,@ENGIEpartSAV MP,"1,84838E+18",14,16,True,False
"1,84865E+18",Nico_Laustriat,Nicolas Laustriat,2024-10-22 08:41:54,".@EDFofficiel quand vous rendez de l'argent en trop perçu annuellement en 2024, augmenter sans accord les mensualités du calendrier 2025 de 15% est ce normal ? ca commence à ce voir votre manip de tréso chaque année... et je vais donc faire une estimation chez @ENGIEpartFR","1,84865E+18",8,273,True,False
"1,84879E+18",Cpasmalo,Name,2024-10-22 18:01:14,@ENGIEpartFR c'est normal qu'on ne puisse pas résilier un contrat ni depuis votre appli ni depuis le site ? Bande d'escrocs et de voleurs ! ,"1,84879E+18",18,140,True,False
"1,84879E+18",TheWoolfy67,woolfy,2024-10-22 18:26:42,"@ENGIEpartFR le démarchage à domicile à 20h15, le démarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus répond « Mais vous n’êtes quand même pas pour l’augmentation des prix ?  ». Maintenant c’est sûr, je ne serais jamais clients","1,84879E+18",18,275,True,False
"1,84911E+18",bif_o,Olivier Biffaud,2024-10-23 15:38:03,"Je vous déconseille fortement de demander à @ENGIEpartSAV @ENGIEpartFR de modifier les coordonnées bancaires d'une personne décédée pour que les prélèvements puissent continuer à se faire, la démarche est vouée à l'échec: les procédures de cette entreprise sont démentielles ! ","1,84911E+18",15,277,True,False
"1,8515E+18",PierreCol,Pierre Col,2024-10-30 05:30:59,"[ 🧵 sur @ENGIEgroup @ENGIEpartFR ] Dans notre appartement, le gaz de ville sert pour le chauffage et la plaque de cuisson. On en consomme donc beaucoup plus de novembre à mars que d'avril à octobre, et pour un total de 700 m3 l'année dernière, qui ont coûté 1069 €. https://t.co/ByIJUkdhtN","1,8515E+18",5,289,True,False
"1,8515E+18",PierreCol,Pierre Col,2024-10-30 05:31:07,"Dites, @ENGIEgroup @ENGIEpartFR, c'est quoi l'idée ? Vous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos ?!? https://t.co/WYYRYl4ep5","1,8515E+18",5,169,True,False
"1,85159E+18",John57490,Camu 🇫🇷,2024-10-30 11:30:42,"100€ d'augmentation de prélèvent par mois soit 1200€ à l'année, faudrait vous mettre d'accord avec le gouvernement, les consos baissent mais les bénéfices doivent rester les mêmes chez. Vous êtes vraiment des voleurs chez @ENGIEpartFR @ENGIEgroup","1,85159E+18",11,246,True,False
"1,85177E+18",marckisscool,Marc KissCooL,2024-10-30 23:29:39,En 2024 chez @ENGIEpartFR @ENGIEgroup @EDFofficiel @EDFetMoi plus de basculement d heure. Donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche. Ça te facture quand même une amélioration du reseau...🤫,"1,85177E+18",23,226,True,False
"1,85197E+18",vr54110,Cy Ga (vr54110),2024-10-31 12:38:02,"@ENGIEpartFR Engie bonjour, pour en profiter faudrait que votre site web et application soient accessibles. Depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas. Merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs","1,85197E+18",12,283,True,False
"1,85277E+18",vr54110,Cy Ga (vr54110),2024-11-02 18:03:52,"@ENGIEpartSAV @ENGIEpartSAV veuillez dénier à me répondre, je ne reçois plus de courrier pour avoir accès à mes références clients. Et je ne vous contacterais pas par DM. Je vous informe que j'ai prévenu une association de consommateurs ainsi qu'une émission télé qui règle les litiges","1,85277E+18",18,285,True,False
"1,85314E+18",vr54110,Cy Ga (vr54110),2024-11-03 18:25:51,"@ENGIEpartSAV Vous avez toujours pas compris, ma référence client est sur votre site !!! ","1,85314E+18",18,89,True,False
"1,85343E+18",cestpaskevin,toutlemondedétestekevin,2024-11-04 13:47:44,Bonjour @ENGIEpartFR est ce normal que l’une de vos conseillères m’harcèle pour me rappeler concernant la note de satisfaction que je lui ai mise? On n’a pas le droit de trouver que le service est nul quand le service a été nul? Ça fait une semaine qu’elle fait que de me relancer,"1,85343E+18",13,280,True,False
"1,85348E+18",S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,2024-11-04 16:31:40,"@ENGIEpartSAV @ENGIEpartFR Bjr suis au depourvu ne peux plus contacter l agence de Lisses (91)😯 Je ""tombe"" sur une sorte de plateau d appel 😭 On me repose toutes les mêmes questions, l' agence aurait été transmise... ""On"" va me rappeler... impossible de savoir quand 😱","1,85348E+18",16,268,True,False
"1,85372E+18",S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,2024-11-05 08:41:45,@ENGIEpartSAV Bonjour @ENGIEpartFR @ENGIEpartSAV Je vous ai répondu en DM hier...,"1,85372E+18",8,81,True,False
"1,85411E+18",belle31650,belle,2024-11-06 10:29:33,@ENGIEpartFR Pas fiable votre machin https://t.co/pScOabcrhp,"1,85411E+18",10,60,True,False
"1,85415E+18",Mellyninimelo,Glitter B0mb,2024-11-06 13:19:19,@ENGIEgroup quand t'as un fucking dégâts des eaux depuis 7h du mat ça te laisse bien en attente il est 14h ya de l'eau partout et ON A PAS DE NEWS je vais faire un scandale,"1,85415E+18",13,172,True,True
"1,85421E+18",GurPier,Thierry Pommier,2024-11-06 17:01:44,"HONTEUX ENFOIRÉS @ENGIEgroup 🤑🤮🤑🤮🤑🤮🤑🤮 Non seulement ils n'ont pas l'élégance de répondre à leur erreur, n'ayant pas validé une demande de dépose de compteur gaz mais ils me proposent de le faire moyennant une facturation 50€ alors que c'est gratuit @GRDF 🤑🤮🤑🤮🤑🤮 https://t.co/tdfugvzmAk","1,85421E+18",17,285,True,False
"1,85598E+18",KuikuiToyboy,L’incroyable Kuikui,2024-11-11 14:31:39,"@ENGIEpartFR vous m’expliquez ? Et concernant l’abonnement que je payais aux alentours de 10 euros avant, il y a eu une augmentation drastique de presque 10 euros à partir d’Avril 2024 ! Déjà que je paye 10 euros aussi pour le dépannage chaque mois. https://t.co/eOqRESlUKy","1,85598E+18",14,273,True,False
"1,85626E+18",ChtiKev,chtikev,2024-11-12 08:54:36,@ENGIEpartFR l'arnaque va s'arrêter quand ? Je'ai acheter un feu a petrole je n'allume plus mes radiateurs et +12% de gaz utilisé en plus ? @60millions comment on les attaques ? https://t.co/Phgz8YrPvH,"1,85626E+18",8,201,True,False
"1,85639E+18",pomme_damour__,momo,2024-11-12 17:39:01,"Ça va @ENGIEgroup on vous dérange pas trop? On change pour un concurrent, il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min, on lui dit que ça nous intéresse pas et le mec nous parle mal!? Mais ça va pas ? C pas comme ça qu’on va revenir mdr","1,85639E+18",17,262,True,False
"1,85668E+18",Reine_Margot2,Chris 𝕏 𝕏 - 🇫🇷 ♱,2024-11-13 12:41:51,"Sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le GAZ ? 😡 @ENGIEpartFR @ENGIEsolutions","1,85668E+18",12,236,True,False
"1,85675E+18",Stephane51,Steph@Reims 🍾,2024-11-13 17:43:31,Est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @ENGIEpartFR ? Je dois additionner tous les tableaux pour connaître le prix ttc d’un Kwh ? C’est pas simple pour la comparaison.,"1,85675E+18",17,195,True,False
"1,85677E+18",vr54110,Cy Ga (vr54110),2024-11-13 18:31:23,"@ENGIEpartFR @VilleVillepinte @SIbarrart Coucou @ENGIEpartFR, quand est-ce que vous comptez régler les problèmes de votre site et application depuis mai ? J'aimerais consulter mes http://factures. Et non je vous contacte pas en DM et donner mes données clients car elles sont sur votre site et je ne les connais pas https://t.co/38fIcXzfvX","1,85677E+18",18,339,True,False
"1,85681E+18",machardch,Machard Christophe,2024-11-13 21:15:03,"Sympa chez #EngieHomeService @ENGIEgroup. Ils annulent le rendez vous le matin même pour changer une pièce. 3 semaines sans chaudière (entretenue par eux).... et pas de nouvelles dates de fixée. Pour les appeler, une plate-forme outre méditerranée. Le service à la française....","1,85681E+18",21,278,True,False
"1,85698E+18",CeccatoMarion,marionceccatooff 🧡✝️⚜🇨🇵,2024-11-14 08:44:18,#coupureelectricite dans le 65 !!!! Ça revient quand @ENGIEgroup ??? ,"1,85698E+18",8,69,True,False
"1,85747E+18",jeanmarc13069,Jean-Marc,2024-11-15 17:15:08,"@ENGIEpartFR souscrire un contrat chez vous, c'est recevoir actuellement une nuée d'appels de démarcheurs. Comment empêcher cela ? Merci @ENGIEpartFR pour ce cadeau.","1,85747E+18",17,165,True,False
"1,85812E+18",YvesGodard111,Yves Godard,2024-11-17 12:15:06,@ENGIEpartFR @bymaddyness @sebpialloux Engie et son tarif Elec Référence avec des prix qui ne correspondent en rien au prix que vous paierez... Des escrocs.,"1,85812E+18",12,156,True,False
"1,85837E+18",Elisaperei46275,🇫🇷🌿Elisapereira #JamaisSansZemmour,2024-11-18 04:38:14,@ENGIEpartFR vous pouvez confirmer que c est un mail de phishing ? https://t.co/NOdYL5x49j,"1,85837E+18",4,90,True,False
"1,85848E+18",off_mehdiDonc,𝕄𝕖𝕙𝕕𝕚𝔻𝕠𝕟𝕔❄️,2024-11-18 11:47:12,@ENGIEgroup je suis déçu de la simulation qui m'a été fait de votre côté vs me dites une consommation et avec un autre c'est totalement différent ça part mal entre nous ! ,"1,85848E+18",11,171,True,False
"1,85857E+18",NHMITHA,Nila Mitha,2024-11-18 18:09:08,@ENGIEpartFR @sebpialloux @NicolasCatard @bymaddyness Et un abonnement Gaz qui passe de 266€à 312 € soit 17% de hausse ! Tout va bien ? ,"1,85857E+18",18,136,True,False
"1,85879E+18",JeanBodin84,Philippe Le Bel 93,2024-11-19 08:20:14,@ENGIEgroup Merci Engie. Ma facture a étrangement doublé. Merci beaucoup pour tout.,"1,85879E+18",8,83,True,False
"1,85895E+18",ConnardAmoureux,no one,2024-11-19 18:52:42,"@ENGIEpartFR @EDFetMoi. Bonjour, ne sachant pas chez qui sont toutes les personnes impactées: rue Esquirol 75013: plusieurs logements se retrouvent sans électricité d’un coup depuis 19h28","1,85895E+18",18,187,True,False
"1,85911E+18",srkaddict,dominique bergamasco,2024-11-20 05:33:28,"@ENGIEgroup Vous êtes trop forts: suite à mon déménagement, vous m’envoyez une nouvelle tarification mensuelle incluant le gaz… que je n’ai plus! ","1,85911E+18",5,146,True,False
"1,85922E+18",vr54110,Cy Ga (vr54110),2024-11-20 12:48:53,@ENGIEpartSAV @NHMITHA La même réponse dès qu'on vous pose une question. Sinon votre site et application ont prévu de refonctionner quand ?? En vous attentant un procès ça devrait fonctionner ?? https://t.co/bRPec67Bpa,"1,85922E+18",12,218,True,False
"1,85925E+18",VikingMaure,Épileptique-Gamer,2024-11-20 15:16:57,"⚠️🚨Le 03 77 46 60 52 vient de m'appeler ""soit disant"" de mon fournisseur d'énergie, faites attention, @ENGIEpartSAV contacte ces clients DIRECTEMENT via le compte en ligne en cas de modification de tarifs 🚨⚠️ (j'ai raccroché et bloqué ce numéro en le signalant comme spam)","1,85925E+18",15,272,True,False
"1,85926E+18",Chouette78810,Camille Chachou,2024-11-20 15:57:41,@ENGIEpartFR bonjour imposs de voir la conso directement via l’appli merci alors que je l’ai demandee,"1,85926E+18",15,101,True,False
"1,8593E+18",Lecroise,Lecroise,2024-11-20 18:11:23,@ENGIEpartFR Impossible de déposer une réclamation pour le service client ! ,"1,8593E+18",18,76,True,False
"1,85934E+18",CedricMartins,Cédric Martins,2024-11-20 20:50:54,Qui peut contraindre @ENGIEpartFR à écrire que ce n'est pas ma consommation qui va augmenter ma facture mais bien l'augmentation des tarifs ? @UFCquechoisir @dgccrf https://t.co/7toJjB5qrL,"1,85934E+18",20,188,True,False
"1,85958E+18",argeuhTTH,Camembert,2024-11-21 13:06:25,@ENGIEgroup bonjour. Quel est le prix TTC tout compris du kWh sur le contrat Électrique référence 1 an? Votre hotline n’a pas la réponse à cette question,"1,85958E+18",13,153,True,False
"1,8597E+18",JeanJerome13127,pirouette cacahouète,2024-11-21 20:46:10,Salut @ENGIEgroup cela fait presque 2 ans que j’attends mon chèque énergie d’un montant de 123€. Un coup c’est le mauvais nom l’autre fois la mauvaise la prochaine fois ça sera quoi ? Personne décède ????? Lundi avocat contacter. @gouvernementFR,"1,8597E+18",20,245,True,False
"1,8597E+18",lfram62,ʇɐɯɐW,2024-11-21 20:52:22,"Sont marrants chez @ENGIEpartFR, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent +20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs","1,8597E+18",20,208,True,False
"1,85996E+18",civkillerr,Antoine dcz,2024-11-22 14:16:39,"🚨Engie me doit 300€ depuis 4 mois ! 🚨 J'ai résilié le 2 juillet, mais ils me prélèvent 59€ chaque mois et ne me remboursent pas. Après 1H45 d'appel, les conseillers m'ont raccroché au nez ! 😡 C'est inacceptable ! Comment récupérer mon argent ? @ENGIEgroup @ENGIEpartFR #abus","1,85996E+18",14,274,True,False
"1,85999E+18",Aerarium20,Aerarium,2024-11-22 16:04:22,Piombu ! ⁦@ENGIEpartFR⁩: vous ne voulez pas un rein en plus ??? https://t.co/QCoZjWfjMm,"1,85999E+18",16,87,True,False
"1,8602E+18",jvde290,🚶🏻‍♀️🚶🏻,2024-11-23 05:46:33,"J’ai ultra mal dormis et vous savez pk ? Psk hier j’ai reçu un mail de @ENGIEpartFR augmentant ma facture de 120€ oui oui 120€, je suis passé de 55 à 170€ CENT SOIXANTE DIX EURO pour un studio de 30m2 170€ Je paye l’électricité de la ville ouuuu? 170€","1,8602E+18",5,251,True,False
"1,86058E+18",fabricenoel13,PapillonFab,2024-11-24 07:17:01,"@ENGIEgroup Tiens, @ENGIEpartFR lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé... Pourquoi ne le faites vous pas ??? Escrocs","1,86058E+18",7,254,True,False
"1,86106E+18",Grimminette,le nom ne peut pas être vide,2024-11-25 14:44:24,"Quand ça fait un mois et demi que tu fais des demandes à @ENGIEgroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que @enedis ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.","1,86106E+18",14,277,True,False
"1,86131E+18",GBeuzelin,Guillaume Beuzelin,2024-11-26 07:30:26,"8h05, une voiture @ENGIEgroup est à 2 doigts de reverser 2 cyclistes boulevard Pasteur. L'automobiliste semble agressif. Je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. Une journée tristement banale:/ #paris #Velo","1,86131E+18",7,274,True,False
"1,86147E+18",QonDuichotte,Don Quichotte III,2024-11-26 17:58:15,Le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez @ENGIEpartFR) Barnier enculé.,"1,86147E+18",17,136,True,False
"1,86153E+18",BamBa__Dieng,BKD,2024-11-26 22:06:50,On peut parler des factures d’ @ENGIEpartFR ?? Il commence à abuser vraiment de la bail ptdrr,"1,86153E+18",22,93,True,False
"1,86178E+18",damien_desprez,Dams,2024-11-27 14:32:38,"Un contrat chez @ENGIEpartFR @ENGIEgroup avec home services. Depuis 3 semaines, ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. Après le passage du technicien, aucune réponse par mail ni par téléphone ! Besoin d’aide !! ","1,86178E+18",14,247,True,False
"1,86218E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-11-28 16:44:31,Merci ⁦@ENGIEpartFR⁩ préparer les bougies 🕯️ https://t.co/pQfkrqikhL,"1,86218E+18",16,68,True,False
"1,86222E+18",saintjammes,SaintJammes,2024-11-28 19:20:38,"@ENGIEpartFR +50% d'augmentation de l'électricité sans prévenir, chapeau bas!!!! Je vais changer de suite","1,86222E+18",19,105,True,False
"1,86347E+18",LucienneSnadly,Lux,2024-12-02 06:38:29,@ENGIEpartFR mp envoyé ! Thx pour la réponse ! Bonne journée,"1,86347E+18",6,60,True,False
"1,86354E+18",fab4375_2e,🍉乂✍ChatNoir✍乂🍉,2024-12-02 10:57:36,"@ENGIEgroup Alors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers.... 1.002 € !!!! Rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. Inflation = Adaptation point barre.","1,86354E+18",10,251,True,False
"1,86355E+18",AnquezDamien,judas,2024-12-02 12:01:56,quel enfer @ENGIEpartFR qd on déménage mdr jv pt une durite,"1,86355E+18",12,59,True,False
"1,86356E+18",LittleNalia,❤NALYA❤,2024-12-02 12:34:05,Je ne comprends pas comment ma conso de gaz a pu📈 alors que mes habitudes de conso n'ont pas changé entre septembre (22kw)et mtn (3800kw) clairement je me pèle le cul pour ne pas avoir 1800€ de régul mais c'est inutile @ENGIEpartFR @ENGIEgroup vous auriez une explication svp,"1,86356E+18",12,275,True,False
"1,864E+18",mejnour94,Elipe,2024-12-03 17:40:25,"@ENGIEgroup @FondationEngie Vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!! Pour payer le salaire de la Mc Gregore, la PDG pistonnée d’Engie, qui se gave…3 000 000€ par an ??? Qu’est ce qui justifie ce salaire scandaleux ??? ","1,864E+18",17,279,True,True
"1,864E+18",mejnour94,Elipe,2024-12-03 17:43:38,@ENGIEgroup Il palpe combien de millions de salaires par an ce guss ? Combien de fois l’abonnement Engie ? Combien de fois la consommation de foyer modestes ? Jusqu’où va le foutage de gueule chez Engie ? ,"1,864E+18",17,205,True,False
"1,86403E+18",MikaTena,Mika Tena,2024-12-03 19:51:57,@ENGIEpartFR Une catastrophe… Juste là pour récupérer l’argent. Aucun respect du consommateur.,"1,86403E+18",19,94,True,False
