id;screen_name;created_at;full_text;sentiment;date;hour;day_of_week;text_length;contains_keywords
444;QonDuichotte;2024-11-26 17:58:15+00:00;le gaz étant déjà haussier jai baissé ma consommation de 28 et ma facture de gaz a augmenté de 12 chez engiepartfrnbarnier enculé;Neutre;2024-11-26;17;Tuesday;129;False
445;BamBa__Dieng;2024-11-26 22:06:50+00:00;on peut parler des factures d engiepartfr   il commence à abuser vraiment de la bail ptdrr;Neutre;2024-11-26;22;Tuesday;90;False
446;damien_desprez;2024-11-27 14:32:38+00:00;un contrat chez engiepartfr engiegroup avec home services depuis 3 semaines  ma mère de 80 ans na plus de chauffage chez elle et le froid est déjà là après le passage du technicien aucune réponse par mail ni par téléphone  besoin daide;Négatif;2024-11-27;14;Wednesday;235;False
447;pharaon_alain;2024-11-28 16:44:31+00:00;merci engiepartfr préparer les bougies;Neutre;2024-11-28;16;Thursday;38;False
448;saintjammes;2024-11-28 19:20:38+00:00;engiepartfr 50 daugmentation de lélectricité sans prévenir chapeau bas je vais changer de suite;Neutre;2024-11-28;19;Thursday;95;False
449;LucienneSnadly;2024-12-02 06:38:29+00:00;engiepartfr mp envoyé  thx pour la réponse  nbonne journée;Neutre;2024-12-02;6;Monday;58;False
450;fab4375_2e;2024-12-02 10:57:36+00:00;engiegroup nalors quand vous devez de largent vous nous faites la misère quand on vous doit cest huissiersn1002     rendez nous largent et pas la peine de chercher des fausses excuses sinon bye bye baby ninflation  adaptation point barre;Neutre;2024-12-02;10;Monday;237;False
451;AnquezDamien;2024-12-02 12:01:56+00:00;quel enfer engiepartfr qd on déménage mdr jv pt une durite;Neutre;2024-12-02;12;Monday;58;False
452;LittleNalia;2024-12-02 12:34:05+00:00;je ne comprends pas comment ma conso de gaz a pu alors que mes habitudes de conso  nont pas changé entre septembre 22kwet mtn 3800kw clairement je me pèle le cul pour ne pas avoir 1800 de régul mais cest inutile engiepartfr engiegroup  vous auriez une explication svp;Neutre;2024-12-02;12;Monday;267;False
453;mejnour94;2024-12-03 17:40:25+00:00;engiegroup fondationengie vous pouvez nous expliquer pourquoi on paye parfois plus cher dabonnement que de consommation nnpour payer le salaire de la mc gregore la pdg pistonnée dengie qui se gave3 000 000 par an nnquest ce qui justifie ce salaire scandaleux;Négatif;2024-12-03;17;Tuesday;258;False
454;mejnour94;2024-12-03 17:43:38+00:00;engiegroup il palpe combien de millions de salaires par an ce guss nncombien de fois labonnement engie  combien de fois la consommation de foyer modestes  nnjusquoù va le foutage de gueule chez engie;Neutre;2024-12-03;17;Tuesday;199;False
455;MikaTena;2024-12-03 19:51:57+00:00;engiepartfr nune catastrophenjuste là pour récupérer largentnaucun respect du consommateur;Neutre;2024-12-03;19;Tuesday;90;False
456;vr54110;2024-12-04 15:19:47+00:00;engiepartfr engiepartfrn bonjour vous régler quand vos problèmes dapplication et de site  je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter;Négatif;2024-12-04;15;Wednesday;174;False
457;heritage_mel;2024-12-05 07:04:04+00:00;engiepartfr vous me décevez;Neutre;2024-12-05;7;Thursday;27;False
458;heritage_mel;2024-12-05 07:08:34+00:00;non mais larnaque en fait engiepartfr ntous les cadeaux du jeu sont en rupture;Négatif;2024-12-05;7;Thursday;78;False
459;pharaon_alain;2024-12-06 07:42:31+00:00;merci à engiepartfr la bougie proches abonnement23 par moissoit 230 annuel just abonnement sans aucune consomation;Neutre;2024-12-06;7;Friday;114;False
460;herine_aem;2024-12-06 10:38:41+00:00;engiepartfr vos techniciens se perdent en route  ça fait un mois que je vous cours après pour avoir une chaleur décente dans mon domicile un mois cest scandaleux;Négatif;2024-12-06;10;Friday;161;False
461;K616670984;2024-12-06 19:57:18+00:00;cher caronaymericoff jhabite votre circonscriptionn engiepartfr me dde 1 régul de 900e pretend que mes conso ont été multipliées par 5 par rapport à lannée précédente prtt mes habitudes nont pas changé et ils veulent me faire payer 276mois pr un studio de 23m2;Neutre;2024-12-06;19;Friday;260;False
462;Tarkk__;2024-12-08 10:35:25+00:00;engiepartfr  qui me propose un défi en ne dépassant pas 281 kwh alors quils savent très bien que cest inatteignable nmême quand je navais pas encore allumé le chauffage jétais à 7 kwh en moyenne à moins dêtre au gaz sur tout 281 kwh délectricité ce nest pas possible;Neutre;2024-12-08;10;Sunday;266;False
463;Marierohaut;2024-12-09 07:48:44+00:00;engiegroup engiepartfr service client déplorable  plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée  comment estce possible   irresponsables interventiondurgence;Négatif;2024-12-09;7;Monday;218;False
464;typhlrs;2024-12-09 08:49:59+00:00;engiegroup vous la vous commencez à me fanez le cul;Neutre;2024-12-09;8;Monday;51;False
465;typhlrs;2024-12-09 08:51:39+00:00;engiepartsav bravo engie  je paie mes factures et on me ferme mon compteur gaz et je parle pas de lirrespect de votre vieux monsieur qui viens au porte il parle au gens comme des chiens nembauchez du personnel bien plus poli et soyez plus compétent;Neutre;2024-12-09;8;Monday;248;False
466;twitonyo1;2024-12-09 11:42:22+00:00;on aime engiepartfr et ses calculs douteux pour des hausses avant noël 4ans sans rien changer mais  ma conso augmente  trop fort;Neutre;2024-12-09;11;Monday;128;False
467;mossane_trotro;2024-12-09 14:58:27+00:00;engiegroup cest le fournisseur qui vous prélève ce quil veut quand il veut  actuellement mon chauffage est coupé il fait 10c chez moi 78 en plein hiver si vous êtes chez eux fuyez;Neutre;2024-12-09;14;Monday;179;False
468;typhlrs;2024-12-09 15:14:34+00:00;jai ma fille de 3 ans dans mon appartement à 12 degrés parce que vous savez pas faire des contrats  bande de merde engiepartfr;Neutre;2024-12-09;15;Monday;126;False
469;typhlrs;2024-12-09 15:41:17+00:00;zeze02fc engiepartfr oui jai mon relevé de compte et tout et la ils viennent pas remettre je suis en train de serrer je suis chez moi en doudoune et je tremble de froid;Négatif;2024-12-09;15;Monday;168;False
470;ZTatane;2024-12-10 12:00:40+00:00;engiepartfr jen chies avec engie;Neutre;2024-12-10;12;Tuesday;32;False
471;Voldemor880230;2024-12-10 13:11:38+00:00;engiepartfr votre service en ligne pour payer les factures ne fonctionne pas  vous viendrez pas vous plaindre quon ce vous paye pas;Neutre;2024-12-10;13;Tuesday;131;False
472;romuald_08;2024-12-11 21:38:38+00:00;sans eau chaude sanitaire depuis plus dune semaine dans la résidence et personne ne réagit chez foncia et engiegroup engiepartfr  un an que dure le problème récurrent de la chaudière  40 logements sans eau chaude  que faire  cc rvmradio carolegamelin cpva;Négatif;2024-12-11;21;Wednesday;255;False
473;Ahcyem;2024-12-12 13:22:25+00:00;engiegroup nnmerci pour cette étique de groupe à toute épreuve nnje regarde ma consommation électrique depuis le début de lannée elle est annoncée à 769 euro je dois déménager alors jannule mon contrat et surprise on mannonce une facture de 1016 euro en période de noël;Neutre;2024-12-12;13;Thursday;269;False
474;benemmabug;2024-12-13 10:06:13+00:00;engiepartfr depuis mars 2024 on me demande de régler une facture que jai payé en octobre 2023 copie de mon compte pour preuve je suis mise en demeure depuis la semaine dernière et personne pour me confirmer lannulation de cette mise en demeure je fais quoi moi;Neutre;2024-12-13;10;Friday;260;False
475;axel_nader;2024-12-15 12:47:07+00:00;engiepartsav 60millions  sur les bilans mensuels est indiqué une augmentation de consommation qui est en réalité une augmentation du prix de lélectriciténpourquoi;Neutre;2024-12-15;12;Sunday;162;False
476;ENGIEgems;2024-12-16 07:57:00+00:00;engiegroup has signed a 10year power purchase agreement with altano energy for the dama de baza wind project a 405 mw wind farm in granada spain this partnership supports a stable renewableenergy supply advancing spains path to carbon neutralitynnenergy sustainable;Neutre;2024-12-16;7;Monday;265;False
477;Krole31;2024-12-16 15:21:03+00:00;dites moi engiepartfr cest quoi cette augmentation x 3 de labonnement gaz pour 2025 doublée dune baisse de la plage de consommation kwh nnje vais mettre un barbecue au milieu de mon salon si ça continu;Neutre;2024-12-16;15;Monday;201;False
478;HypathieBlog;2024-12-17 10:48:38+00:00;toujours pas de chauffage ni deau chaude à rennes la ville où il fait teeeellement bon vivre  cest loooooong  engiegroup metropolerennes;Neutre;2024-12-17;10;Tuesday;136;False
479;cavasesavoir2;2024-12-17 14:35:41+00:00;engiegems engiegroup merci engiegroup de nous laisser dormir dans un appartement froid dans la ville de rennes sans eau chaude ni chauffage pendant 24h en plein milieu du mois de décembre nous tombons malades grâce à vous on est en 2024 jai pas le souvenir davoir eu autant de coupures;Négatif;2024-12-17;14;Tuesday;285;False
480;marick76;2024-12-18 16:19:41+00:00;engiepartfr on est déjà dépassé par la maladie des factures énormes et en plus on se fait engueuler;Neutre;2024-12-18;16;Wednesday;99;False
481;chickenboubou94;2024-12-20 10:57:59+00:00;mbompard maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans cest pas le monde à lenvers après on parle déconomie dénergie  engiepartfr engiepartfr ufcquechoisir signalconso sandozprod;Neutre;2024-12-20;10;Friday;221;False
482;Gooner10076;2024-12-23 07:39:27+00:00;engiepartfr bonjour jai essayé deux fois de changer le numéro de téléphone associé à mon compte aucune des deux fois les gens du service client ne savent pas comment faire ils disent que le numéro a été modifié mais cela ne fonctionne pas que doisje faire;Neutre;2024-12-23;7;Monday;255;False
483;Y2Jejay;2024-12-24 09:35:37+00:00;pas merci à engiepartfr qui refuse de décaller mon prelévement de facture dune seule de putain de journée   me mettre de mauvaise humeur ce jour là vous nauriez pas du;Négatif;2024-12-24;9;Tuesday;167;False
484;couverdure;2024-12-26 09:19:10+00:00;engiepartfr pourquoi ny atil aucune archive des précédents contrats résiliés  rien nest récupérable dans les mails reçus précédemment il ny a que des liens qui redirigent vers votre site où tout a été supprimé;Neutre;2024-12-26;9;Thursday;209;False
485;couverdure;2024-12-26 09:24:58+00:00;engiepartfr personne ne me propose de solution à part souscrire à un contrat pour un mois ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation  les affaires sont les affaires jimagine vraiment catastrophique;Neutre;2024-12-26;9;Thursday;237;False
486;pharaon_alain;2024-12-27 08:40:59+00:00;merci engiepartfr la bougie prochemerci gouvernement macron merci  vie devient très chèregaz ou  coutent bras;Négatif;2024-12-27;8;Friday;109;False
487;guichvero;2024-12-28 09:23:22+00:00;engiepartfr fermesdavenir mail envoyé mais il me faudra attendre lundi pour une réponse en attendant pas de chauffage et un technicien venu hier qui avait lair dune poule ayant trouvé un couteau la prochaine fois envoyez de vrais pro pas le stagiaire de permanence;Positif;2024-12-28;9;Saturday;264;False
488;AmethysteK;2024-12-30 05:27:52+00:00;engiepartfr il faut mexpliquer comment ma consommation peut avoir augmenté de 42 par rapport à lan dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas pour ne parler que de lestimation que je viens davoir voleurs;Neutre;2024-12-30;5;Monday;272;False
489;axel_nader;2024-12-30 09:38:55+00:00;engiepartsav  je constate que vous confondez toujours consommation et hausse des prix nleurre combine haussedesprix électricité;Neutre;2024-12-30;9;Monday;127;False
490;guichvero;2024-12-30 09:44:53+00:00;engiepartfr engiepartfr ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire cest sympa vos pubs mais répondre aux clients mécontents ça serait mieux;Neutre;2024-12-30;9;Monday;188;False
491;mejnour94;2024-12-30 15:40:08+00:00;engiepartfr vous pourriez nous expliquer toutes ces taxes sur la facture engie nntaxe abonnement fourniturentaxe abonnement acheminement ntaxe consommation acheminement ntaxe consommation obligationsntaxe contribution et taxes liées à lénergientaxe sur la valeur ajoutée;Neutre;2024-12-30;15;Monday;270;False
492;K616670984;2024-12-30 19:33:01+00:00;supermo moi jaimerais quun conseiller engiepartfr me contacte vu que cest impossible que ma conso ait fait un x5 alors que mes habitudes ont pas changé mais ils savent quenvoyer des lettres de relance une vraie mafianengievslepeuple;Négatif;2024-12-30;19;Monday;232;False
493;DecosterMayane;2025-01-01 10:38:30+00:00;estce quil y aurais quelquun qui pourrais maider avec engiepartfr car je vais faire un meurtre;Neutre;2025-01-01;10;Wednesday;94;False
494;Mariie_Chantale;2025-01-02 09:51:21+00:00;et bonne année je paie 220 par mois d élec et gaz et  jai une régul de ce montant je suis solo avec mes enfants ont se chauffe à 19 pas de console ni ordi engiepartfr  vous me dites de voir une assistante sociale;Neutre;2025-01-02;9;Thursday;212;False
495;hugo_prproj;2025-01-02 11:28:44+00:00;engiegroup engiepartfr qui me fait un contrat pour ma maison mais une fois que jai pas délectricité enfaite je peux pas passer par engie donc je suis bloqué un 2 janvier 10c sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger;Neutre;2025-01-02;11;Thursday;255;False
496;Indebrouck;2025-01-06 08:06:15+00:00;engiepartfr engiegroup contrat entretien chaudière rdv reporté 3 fois sans concertation en 6 moistjrs pas de rdv effectué confirmation par sms hier pour ce matinet mail à 7h30 qui annule vous croyez quon peut se libérer comme ça  qd on veut  cest qui les clients;Neutre;2025-01-06;8;Monday;262;False
497;PrSamyleiev;2025-01-06 14:14:31+00:00;faites des efforts sur la consommationavec cette baisse là ma facture augmente  mieux encore après avoir diminué de 30 ma conso je reçoit un mail me conseillant daugmenter  ma mensualité de  20 pour madapter à ma conso merci et bravo engiepartfr   ecologiegouv;Neutre;2025-01-06;14;Monday;260;False
498;sebaastr;2025-01-06 18:05:52+00:00;engiepartfr hello la team  bonne année et merci encore pour vos services  9 jours sans eau chaude après 20coups fil et pas de soluce  merci;Neutre;2025-01-06;18;Monday;139;False
499;rb12476300;2025-01-07 08:17:14+00:00;engiepartfr njhabite en savoie je souhaite madresser à une agence engie y atil une liste des adresses disponible ou bien simplement ladresse de référence sur la région merci;Neutre;2025-01-07;8;Tuesday;173;False
500;1_juste_hisse;2025-01-07 13:00:29+00:00;engiepartfr engiegroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que jai baissé ma consommation  merci demployer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur gaz électricité tarif2025;Positif;2025-01-07;13;Tuesday;253;False
501;FouratiJerbi;2025-01-08 14:42:09+00:00;assignation au voile nassignation à résidence  forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu  nassignation au look du 7 éme siècle nsomabrouk medjbeurm zohrabitan vous en pensez quoi de engiegroup ninclusif ou raciste;Neutre;2025-01-08;14;Wednesday;257;False
502;MissElerinna;2025-01-09 18:08:01+00:00;bonjour engiepartfr est il possible déchanger par mp sil vous plaît  ça fait depuis le mois daoût que jai accepté votre devis et rien na bougé malgré les relances téléphoniques pour quelque chose à faire en urgence ça commence à faire long;Négatif;2025-01-09;18;Thursday;239;True
503;Griselidice;2025-01-10 09:30:30+00:00;engiepartfr ditesmoi engiepartfr que faites vous avec notre argent  abonnements gaz et électricité résiliés depuis le 101224 remboursement prévu le 241224 et maintenant prévu par chèque le 1301  ncest pas du foutage de gueule ça;Neutre;2025-01-10;9;Friday;228;False
504;walidGSM;2025-01-12 11:48:15+00:00;engiepartfr maisontravaux jai fait un contrat depuis lundi et jusquà maintenant il est pas active et en plus dans le site web dengie le traitement de dossier sous 24h ptdr;Négatif;2025-01-12;11;Sunday;171;False
505;alex_lenoir;2025-01-14 07:55:12+00:00;tentative dhameçonnage usurpant engiepartfr engienewsroom avec une promesse de remboursement mais le pétard est mouillé le site cible est innaccessible ayez lil quand même  lemail daccroche est très bien fait;Neutre;2025-01-14;7;Tuesday;208;False
506;doucetreize;2025-01-15 17:25:29+00:00;engiepartfr  je vais vous monter en lair  jai demandé a payer tous les mois bordel pourquoi vous avez change mon mode de prelevement;Neutre;2025-01-15;17;Wednesday;132;False
507;ClaraBoile44334;2025-01-15 17:37:01+00:00;mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans  chauffage et vous nintervenez pas en urgence  sérieusement et vous proclamez meilleur service client  et sils tombent malades vous les soignez nengiepartfrnjpclamadieuncathmacgregor;Négatif;2025-01-15;17;Wednesday;263;True
508;Alrianne_0;2025-01-18 10:51:34+00:00;engiepartfr nbonjour on a un gros problème de contrat et de mauvais pdl pouvez nous aider le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème;Négatif;2025-01-18;10;Saturday;174;False
509;Celio_24;2025-01-19 19:01:02+00:00;engiepartfr bonjour comment savoir si notre contrat va changer de tarif au 1er février;Neutre;2025-01-19;19;Sunday;86;False
510;pinkbabydolll;2025-01-20 11:12:06+00:00;engiepartfr encore vous voulez augmenter mes mensualités de 40 par mois  mais ça va pas la tête je suis censée trouver où cet argent  100 délectricité par mois entre ça et le navigo vous voulez ma mort jsp;Neutre;2025-01-20;11;Monday;205;False
511;ClaraBoile44334;2025-01-20 20:16:00+00:00;mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans  chauffage et vous nintervenez pas en urgence  sérieusement et vous proclamez meilleur service client  et sils tombent malades vous les soignez nengie engiepartfr;Négatif;2025-01-20;20;Monday;243;True
512;NetParodies;2025-01-21 09:14:55+00:00;bonjour engiepartfr élu meilleur service client du monde ncela fait 2 mois au lieu des 810 jours annoncés que jattends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison délectriciténmon entreprise sest retrouvée avec 6 kva au lieu des 18;Neutre;2025-01-21;9;Tuesday;273;False
513;NetParodies;2025-01-21 09:17:47+00:00;cela ma concrètement fait perdre une journée de chiffre daffaires nengieprofr mon fournisseur ma depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi engiepartfrnmerci dêtre à la hauteur de votre réputation;Neutre;2025-01-21;9;Tuesday;256;False
514;Aline_scrap;2025-01-21 10:13:24+00:00;mon conseil du jour  nallez pas chez engiehomeservice du groupe engiegroup ils sont injoignables incompétents et ils nen ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude;Négatif;2025-01-21;10;Tuesday;189;False
515;marick76;2025-01-21 14:35:04+00:00;engiepartfr  qui  vend ma dette a la sct eos  recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d énergie en plein hiver de la part d engie j espère survivre au froid;Négatif;2025-01-21;14;Tuesday;245;False
516;marick76;2025-01-21 15:36:12+00:00;engiepartfr j ai échangé avec vous et votre réponse a été on ne peut rien faire vous avez bien choisi votre service recouvrement  je vous félicite elle a une liste longue comme le bras de condamnation;Neutre;2025-01-21;15;Tuesday;200;False
517;Aline_scrap;2025-01-21 19:46:17+00:00;engiegroup merci oupas mais pas besoin  mon propriétaire a un contrat de service avec vous au bout de 6 jours toujours aucune intervention  on a fait appel à un chauffagiste qui nous a dépanné en moins de 2 heures;Neutre;2025-01-21;19;Tuesday;213;False
518;YNG969;2025-01-22 14:18:32+00:00;engiepartfr bonjour possible de venir en dm svp;Neutre;2025-01-22;14;Wednesday;47;False
519;marick76;2025-01-22 19:16:49+00:00;lbleublancrouge et c est pas engiepartfr  qui va vous aider elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance;Neutre;2025-01-22;19;Wednesday;216;False
520;pharaon_alain;2025-01-23 17:08:41+00:00;merci à engiepartfr je prépare la bougiele gaz devient du luxe;Neutre;2025-01-23;17;Thursday;62;False
521;marick76;2025-01-23 17:47:41+00:00;engiepartsav d après l avocat que j aie consulté ce matin comme vous avez revendu ma dette a eos recouvrement je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance;Neutre;2025-01-23;17;Thursday;206;False
522;christophedemo1;2025-01-24 06:00:00+00:00;marredesfautes engiepartfr engiegroup nil faut réviser la conjugaisonnilelle transmetnce s est affreux comme si le verbe avait pris la marque du pluriel après les;Neutre;2025-01-24;6;Friday;162;False
523;folie_douce007;2025-01-24 11:26:32+00:00;déménager vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse merci de choisir une date de résiliation plus prochenon mais franchement parfois un rien peut être énervant merci engiepartfr nla pub cest gratuit ne me remerciez pas;Neutre;2025-01-24;11;Friday;262;False
524;Tartine__aubrie;2025-01-24 19:34:01+00:00;hello engiegroup normal que vos agents doublent à un feu rouge en le cramant et en ne respectant même pas la limite de vitesse;Positif;2025-01-24;19;Friday;126;False
525;bot_russe;2025-01-25 13:48:30+00:00;dites engiegroup  cest normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous  votre démarcheur à domicile  mr maffaf zoher numéro acq 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer cest une pratique normal  une plainte va être déposé;Négatif;2025-01-25;13;Saturday;309;False
526;l7ob7or;2025-01-25 17:16:12+00:00;lobjectif cest quon retourne se chauffer à la bougie ou cest comment  engiepartfr edfetmoi faut pas hésiter à me démarcher;Neutre;2025-01-25;17;Saturday;122;False
527;NoemieMont50349;2025-01-28 08:48:46+00:00;énergie15 536 euros de régule  11000 déjà payés par prélèvement mensuel  1852 euros délectricité par mois  impossible  à qui dois je faire appel après le médiateur qui stipule quil y a eu litige entre engiegroup engiepartfr et enedisclients enedis;Négatif;2025-01-28;8;Tuesday;247;False
528;valeriegomichon;2025-01-28 09:12:31+00:00;engiepartfr 68 que vous me devez depuis début octobre on en parle courbetjulien il serait temps de vous pencher sur cette société;Neutre;2025-01-28;9;Tuesday;129;False
529;christophedemo1;2025-01-29 10:01:05+00:00;engiepartsav attention à la grammairenmerci de nous lavoir signalée la faute sauf si vous remerciez pour le fait davoir signalé une fautenla social team  cest encore un massacre de la langue française nil faut réapprendre à parler français;Positif;2025-01-29;10;Wednesday;239;False
530;Toto7957;2025-01-29 10:05:24+00:00;problème de mathématiques nfacture décembre 2023  3 fois moins chère les calculs sont pas bons engiepartsav courbetjulien 60millions dgccrf;Négatif;2025-01-29;10;Wednesday;139;False
531;MaudKautzmann;2025-01-30 07:08:39+00:00;mais je nai pas déménagé engiepartfr engiegroup vous avez ouvert une ligne en mon nom avec une nouveau contrat fermez moi ça et engagez des gens compétents vos conseillers ne comprennent rien nengie;Neutre;2025-01-30;7;Thursday;198;False
532;thepatriots67;2025-01-30 21:53:15+00:00;engiegroup emmanuelmacron gaz monsieur le président de la république jai reçu cette facture de gaz pour deux mois nest ce pas exagérer  aidez moi merci davance;Neutre;2025-01-30;21;Thursday;159;False
533;larocheben;2025-01-31 19:10:27+00:00;engiepartfr mariepo22517791 ouestfrance ne pas s abonner chez engie  aucun respect du client  ils me réclament une facture de 5000 génère  par erreur et infondé  plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers  service client zéro;Neutre;2025-01-31;19;Friday;255;False
534;Mathild_e;2025-02-03 19:36:45+00:00;engiepartfr ma mère se retrouve avec une facture de 17 885  oui oui de gaz pour le mois de janvier alors quelle est aux alentours de 200 euros normalement au standard on lui répond juste cest votre conso madame il ny a pas un problème;Négatif;2025-02-03;19;Monday;234;False
535;pink_adder;2025-02-04 01:37:26+00:00;engiepartfr bonjour où sont planqués vos tarifs  10 minutes que je cherche partout sur votre bordel de site les prix sont introuvables nchez tous les fournisseurs dénergie les prix sont  cachés mais vous gagnez la palme de la meilleure cachette dhabitude je trouve;Neutre;2025-02-04;1;Tuesday;264;False
536;John_S0502;2025-02-04 15:40:33+00:00;au revoir engiegroup bonjour totalenergies nnla prochaine fois ne passez pas ma facture de 51 a 232 dun mois a lautre sans même prévenir  bande de voleur engiegroup;Neutre;2025-02-04;15;Tuesday;164;False
537;pharaon_alain;2025-02-10 11:02:55+00:00;merci engiepartfr ma bougies procheschauffe 195 degrés;Neutre;2025-02-10;11;Monday;54;False
538;srkaddict;2025-02-10 15:50:54+00:00;engiepartfr vous mavez ponctionnée de 3 mois délectricité et de gaz pour un logement que je noccupe plus depuis le 31 octobre;Neutre;2025-02-10;15;Monday;125;False
539;ULRICH63651188;2025-02-10 16:52:17+00:00;engiepartfr en attente de ma remise de 100e depuis novembre et aucune réaction dengie après 5 appels;Neutre;2025-02-10;16;Monday;100;False
540;axel_nader;2025-02-12 03:17:43+00:00;engiepartsav ce que vous demandez par mois est supérieur à la consommation électrique mensuellentous les ans cest la même chosenet cest pénible pénible péniblenle surplus dargent imposé arbitrairement ne vous appartient pasnélectricité énergie consommation;Neutre;2025-02-12;3;Wednesday;256;False
541;zewala3;2025-02-12 10:14:56+00:00;engiepartfr clairecreation bymaddyness engie grdf reste  quà attendre la fact edfofficiel ncelle dengie est à  214  contre 133  en 2024 même période  facture no deepfake grdf nordstream2ngazpar tournait sans sarrêter amp sans chauffer non  essentiellement la nuit pourquoi nnabioullina  nsommetia;Neutre;2025-02-12;10;Wednesday;296;False
542;mamancruz_;2025-02-12 20:54:36+00:00;une semaine que jai plus deau chaude à cause des incapables  engiepartfr  vraiment quel plaisir en plein hiver;Neutre;2025-02-12;20;Wednesday;110;False
543;ForMuslim__;2025-02-13 16:22:09+00:00;engiegroup qui augmente de plus de 50 les mensualités de prélèvement mensuel malgré une consommation qui a drastiquement baissé nnmafiaorganisée;Neutre;2025-02-13;16;Thursday;144;False
544;fishter_uk;2025-02-13 22:14:26+00:00;engiepartfr comment résilier un contrat et supprimer le compteur  il ne marche pas il ny a pas de bouton à avancer;Neutre;2025-02-13;22;Thursday;114;False
545;aa_rnaud;2025-02-17 11:08:30+00:00;engiepartfr je nai plus accès à ma conso quotidienne délectricité depuis le 04122024 ça devient long;Négatif;2025-02-17;11;Monday;100;False
546;Brutus8039277;2025-02-18 06:56:52+00:00;alors là japplaudis les voleurs de chez engiepartfr engiegroup  le prix de lectricite censé baissé se 20 va augmenter  mon abonnement au gaz va augmenter aussi  npuisque cest ça je change de fournisseur dans la journée  gouvernementfr dgccrf;Neutre;2025-02-18;6;Tuesday;241;False
547;MetrakOfficial;2025-02-19 08:47:09+00:00;engiepartfr vous avez peter un câble  tu chauffe à 18 degré tu consomme jamais et tu paye 500 balles vous nous prenez vraiment pour des cons  engie;Neutre;2025-02-19;8;Wednesday;147;False
548;MariieDn;2025-02-19 10:58:29+00:00;facture prévisionnel délectricité quasi 500 de regul alors que en journée je suis pas là les chauffage sont pas allumés  engiepartfr ça va dans vos têtes;Neutre;2025-02-19;10;Wednesday;153;False
549;blavier86;2025-02-19 11:08:38+00:00;engiepartfr fuyez engie en octobre 2023 mon chauffage est tombé en panne le problème a été résolu en janvier 2024 le chauffage est tombé en panne le 14 février 2025 je pense qu engie résoudra mon problème en juin 2025 actuellement j ai 16 dans mon appartement merci engie;Négatif;2025-02-19;11;Wednesday;271;True
550;DragonZord_777;2025-02-19 19:09:44+00:00;aujourdhui je vais vous raconter mon histoire grâce à ce thread concernant engiepartfr engiegroup;Neutre;2025-02-19;19;Wednesday;97;False
551;DragonZord_777;2025-02-19 20:31:29+00:00;cyril77m engiepartfr engiegroup je reviens vers toi concernant ta demande surtout cest le tarif indiqué sur ton contrat dachat qui doit être pris en compte vu que cest censé être un tarif avec un prix fixe il faut appeler et leur dire quils se sont trompé et que tu veux un avoir;Neutre;2025-02-19;20;Wednesday;279;False
552;JuPornet;2025-02-21 13:23:46+00:00;enedisclients je ne peux pas associer mon pdl à mon espace client car le support mindique que mon compte est en doublon depuis plusieurs moiset du coup je nai plus ma console instantanée dans mon espace engiegroupnncomment faire avancer le sujet svp;Neutre;2025-02-21;13;Friday;249;False
553;Fred_PG21;2025-02-21 14:17:49+00:00;engiepartfr bonjour cest normal que vous mettiez des dates de remboursement mais quelles ne soient pas respectées  et quand un de vos téléconseiller doit rappeler et quil ne le fait pas pire on me raccroche au nez;Positif;2025-02-21;14;Friday;213;False
554;MaxTheMenace2;2025-02-23 05:57:12+00:00;tu entend que le prix de la facture electrique va diminuer de 15nnmais quand tes chez engiegroup  la facture augmente de 16nnpour 300 kwh a 80ça passe a 310kwh a 95nnnallez pas chez engie même si ils demarchent des fdp toquer a votre porte se faisant passer pour edf;Neutre;2025-02-23;5;Sunday;266;False
